	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	USER.TIME(%)	SYS.TIME(%)	TCA.MODULO	TOTAL.PG	TCA.FILE.ACCESS	TCR.CREATE	TCR.DROP
	0	15:46:27 07 NOV 2014	21003	18336	18337	18091	0	1	1	0	0	1	15:46:27 07 NOV 2014	25003	17878	17879	17383	0	1	1	0	0	2	15:46:27 07 NOV 2014	27003	17802	17803	17215	0	1	1	0	0	3	15:46:28 07 NOV 2014	26003	17054	17055	16651	0	1	1	0	0	4	15:46:28 07 NOV 2014	31003	17365	17366	17119	0	1	1	0	0	5	15:46:30 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	425	304
	0	15:46:35 07 NOV 2014	21003	18435	18436	18091	0	1	1	0	0	1	15:46:35 07 NOV 2014	25003	17979	17980	17383	0	1	1	0	0	2	15:46:35 07 NOV 2014	27003	17906	17907	17215	0	1	1	0	0	3	15:46:35 07 NOV 2014	26003	17167	17168	16651	0	1	1	0	0	4	15:46:35 07 NOV 2014	31003	17449	17450	17119	0	1	1	0	0	5	15:46:37 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	425	304
	0	15:46:42 07 NOV 2014	21003	18528	18529	18091	0	1	1	0	0	1	15:46:42 07 NOV 2014	25003	18071	18072	17383	0	1	1	0	0	2	15:46:42 07 NOV 2014	27003	18011	18012	17215	0	1	1	0	0	3	15:46:42 07 NOV 2014	26003	17278	17279	16651	0	1	1	0	0	4	15:46:42 07 NOV 2014	31003	17539	17540	17119	0	1	1	0	0	5	15:46:44 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	425	304
	0	15:46:50 07 NOV 2014	21003	18613	18614	18091	0	1	1	0	0	1	15:46:50 07 NOV 2014	25003	18167	18168	17383	0	1	1	0	0	2	15:46:50 07 NOV 2014	27003	18106	18107	17215	0	1	1	0	0	3	15:46:50 07 NOV 2014	26003	17376	17377	16651	0	1	1	0	0	4	15:46:50 07 NOV 2014	31003	17622	17623	17119	0	1	1	0	0	5	15:46:52 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	425	304
	0	15:46:57 07 NOV 2014	21003	18700	18701	18091	0	1	1	0	0	1	15:46:57 07 NOV 2014	25003	18271	18271	17383	0	1	1	0	0	2	15:46:57 07 NOV 2014	27003	18204	18205	17215	0	1	1	0	0	3	15:46:57 07 NOV 2014	26003	17480	17481	16651	0	1	1	0	0	4	15:46:57 07 NOV 2014	31003	17713	17714	17119	0	1	1	0	0	5	15:46:59 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	425	304
	0	15:47:04 07 NOV 2014	21003	18789	18790	18091	0	1	1	0	0	1	15:47:04 07 NOV 2014	25003	18372	18373	17383	0	1	1	0	0	2	15:47:04 07 NOV 2014	27003	18468	18469	17215	0	1	1	0	0	3	15:47:04 07 NOV 2014	26003	17579	17580	16651	0	1	1	0	0	4	15:47:04 07 NOV 2014	31003	17807	17808	17119	0	1	1	0	0	5	15:47:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	5	38	64	0	425	304
	0	15:47:12 07 NOV 2014	21003	18876	18877	18091	0	1	1	0	0	1	15:47:12 07 NOV 2014	25003	18616	18617	17383	0	1	1	0	0	2	15:47:12 07 NOV 2014	27003	18592	18593	18503	0	1	1	0	0	3	15:47:12 07 NOV 2014	26003	17680	17681	16651	0	1	1	0	0	4	15:47:12 07 NOV 2014	31003	17907	17908	17119	0	1	1	0	0	5	15:47:14 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	5	38	64	0	425	304
	0	15:47:19 07 NOV 2014	21003	18965	18966	18091	0	1	1	0	0	1	15:47:19 07 NOV 2014	25003	18873	18874	18863	0	1	1	0	0	2	15:47:19 07 NOV 2014	27003	18687	18688	18503	0	1	1	0	0	3	15:47:19 07 NOV 2014	26003	17931	17932	16651	0	1	1	0	0	4	15:47:19 07 NOV 2014	31003	17999	18000	17119	0	1	1	0	0	5	15:47:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	425	305
	0	15:47:28 07 NOV 2014	21003	19070	19071	18091	0	1	1	0	0	1	15:47:28 07 NOV 2014	25003	18976	18977	18863	0	1	1	0	0	2	15:47:28 07 NOV 2014	27003	18787	18788	18503	0	1	1	0	0	3	15:47:28 07 NOV 2014	26003	18035	18036	17915	0	1	1	0	0	4	15:47:28 07 NOV 2014	31003	18104	18105	17119	0	1	1	0	0	5	15:47:30 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	1	38	64	0	425	326
	0	15:47:35 07 NOV 2014	21003	19272	19273	18091	0	1	1	0	0	1	15:47:35 07 NOV 2014	25003	19065	19066	18863	0	1	1	0	0	2	15:47:35 07 NOV 2014	27003	18877	18878	18503	0	1	1	0	0	3	15:47:35 07 NOV 2014	26003	18124	18125	17915	0	1	1	0	0	4	15:47:35 07 NOV 2014	31003	18326	18327	17119	0	1	1	0	0	5	15:47:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	4	38	64	0	440	326
	0	15:47:43 07 NOV 2014	21003	19444	19445	19403	0	1	1	0	0	1	15:47:43 07 NOV 2014	25003	19156	19157	18863	0	1	1	0	0	2	15:47:43 07 NOV 2014	27003	18965	18966	18503	0	1	1	0	0	3	15:47:43 07 NOV 2014	26003	18212	18213	17915	0	1	1	0	0	4	15:47:43 07 NOV 2014	31003	18590	18591	18587	0	1	1	0	0	5	15:47:45 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	451	326
	0	15:47:50 07 NOV 2014	21003	19536	19537	19403	0	1	1	0	0	1	15:47:50 07 NOV 2014	25003	19248	19249	18863	0	1	1	0	0	2	15:47:50 07 NOV 2014	27003	19060	19061	18503	0	1	1	0	0	3	15:47:50 07 NOV 2014	26003	18298	18299	17915	0	1	1	0	0	4	15:47:50 07 NOV 2014	31003	18684	18685	18587	0	1	1	0	0	5	15:47:52 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	451	326
	0	15:47:58 07 NOV 2014	21003	19634	19635	19403	0	1	1	0	0	1	15:47:58 07 NOV 2014	25003	19347	19348	18863	0	1	1	0	0	2	15:47:58 07 NOV 2014	27003	19168	19169	18503	0	1	1	0	0	3	15:47:58 07 NOV 2014	26003	18383	18384	17915	0	1	1	0	0	4	15:47:58 07 NOV 2014	31003	18781	18782	18587	0	1	1	0	0	5	15:48:00 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	3	38	64	0	451	326
	0	15:48:05 07 NOV 2014	21003	19739	19740	19403	0	1	1	0	0	1	15:48:05 07 NOV 2014	25003	19449	19450	18863	0	1	1	0	0	2	15:48:05 07 NOV 2014	27003	19266	19267	18503	0	1	1	0	0	3	15:48:05 07 NOV 2014	26003	18464	18465	17915	0	1	1	0	0	4	15:48:05 07 NOV 2014	31003	18876	18877	18587	0	1	1	0	0	5	15:48:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	451	326
	0	15:48:12 07 NOV 2014	21003	19840	19841	19403	0	1	1	0	0	1	15:48:12 07 NOV 2014	25003	19541	19542	18863	0	1	1	0	0	2	15:48:12 07 NOV 2014	27003	19355	19356	18503	0	1	1	0	0	3	15:48:12 07 NOV 2014	26003	18546	18547	17915	0	1	1	0	0	4	15:48:12 07 NOV 2014	31003	18976	18977	18587	0	1	1	0	0	5	15:48:15 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	451	326
	0	15:48:20 07 NOV 2014	21003	19938	19939	19403	0	1	1	0	0	1	15:48:20 07 NOV 2014	25003	19636	19636	18863	0	1	1	0	0	2	15:48:20 07 NOV 2014	27003	19444	19445	18503	0	1	1	0	0	3	15:48:20 07 NOV 2014	26003	18635	18636	17915	0	1	1	0	0	4	15:48:20 07 NOV 2014	31003	19072	19073	18587	0	1	1	0	0	5	15:48:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	0	38	64	0	451	326
	0	15:48:27 07 NOV 2014	21003	20034	20035	19403	0	1	1	0	0	1	15:48:27 07 NOV 2014	25003	19728	19729	18863	0	1	1	0	0	2	15:48:27 07 NOV 2014	27003	19589	19590	18503	0	1	1	0	0	3	15:48:27 07 NOV 2014	26003	18727	18728	17915	0	1	1	0	0	4	15:48:27 07 NOV 2014	31003	19174	19175	18587	0	1	1	0	0	5	15:48:29 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	3	38	64	0	451	326
	0	15:48:34 07 NOV 2014	21003	20133	20134	19403	0	1	1	0	0	1	15:48:34 07 NOV 2014	25003	19824	19825	18863	0	1	1	0	0	2	15:48:34 07 NOV 2014	27003	19714	19715	18503	0	1	1	0	0	3	15:48:34 07 NOV 2014	26003	18822	18823	17915	0	1	1	0	0	4	15:48:35 07 NOV 2014	31003	19275	19274	18587	0	1	1	0	0	5	15:48:37 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	451	326
	0	15:48:43 07 NOV 2014	21003	20243	20244	19403	0	1	1	0	0	1	15:48:43 07 NOV 2014	25003	20058	20059	18863	0	1	1	0	0	2	15:48:43 07 NOV 2014	27003	19821	19822	19635	0	1	1	0	0	3	15:48:43 07 NOV 2014	26003	18946	18947	17915	0	1	1	0	0	4	15:48:43 07 NOV 2014	31003	19378	19379	18587	0	1	1	0	0	5	15:48:45 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	4	38	64	0	451	326
	0	15:48:50 07 NOV 2014	21003	20346	20347	19403	0	1	1	0	0	1	15:48:50 07 NOV 2014	25003	20238	20239	20187	0	1	1	0	0	2	15:48:50 07 NOV 2014	27003	19916	19917	19635	0	1	1	0	0	3	15:48:50 07 NOV 2014	26003	19230	19231	17915	0	1	1	0	0	4	15:48:51 07 NOV 2014	31003	19473	19474	18587	0	1	1	0	0	5	15:48:53 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	451	326
	0	15:48:58 07 NOV 2014	21003	20514	20515	19403	0	1	1	0	0	1	15:48:58 07 NOV 2014	25003	20352	20353	20187	0	1	1	0	0	2	15:48:59 07 NOV 2014	27003	20023	20024	19635	0	1	1	0	0	3	15:48:59 07 NOV 2014	26003	19372	19373	19299	0	1	1	0	0	4	15:48:59 07 NOV 2014	31003	19580	19581	18587	0	1	1	0	0	5	15:49:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	4	38	64	0	462	358
	0	15:49:06 07 NOV 2014	21003	20854	20855	19403	0	1	1	0	0	1	15:49:06 07 NOV 2014	25003	20455	20456	20187	0	1	1	0	0	2	15:49:06 07 NOV 2014	27003	20130	20131	19635	0	1	1	0	0	3	15:49:06 07 NOV 2014	26003	19452	19453	19299	0	1	1	0	0	4	15:49:06 07 NOV 2014	31003	19806	19807	18587	0	1	1	0	0	5	15:49:09 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	4	38	64	0	489	358
	0	15:49:14 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:14 07 NOV 2014	25003	20576	20577	20187	0	1	1	0	0	2	15:49:14 07 NOV 2014	27003	20257	20258	19635	0	1	1	0	0	3	15:49:14 07 NOV 2014	26003	19549	19550	19299	0	1	1	0	0	4	15:49:14 07 NOV 2014	31003	19940	19941	19827	0	1	1	0	0	5	15:49:16 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	500	358
	0	15:49:21 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:21 07 NOV 2014	25003	20698	20699	20187	0	1	1	0	0	2	15:49:21 07 NOV 2014	27003	20384	20385	19635	0	1	1	0	0	3	15:49:21 07 NOV 2014	26003	19654	19655	19299	0	1	1	0	0	4	15:49:21 07 NOV 2014	31003	20078	20079	19827	0	1	1	0	0	5	15:49:23 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	500	358
	0	15:49:28 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:29 07 NOV 2014	25003	20811	20812	20187	0	1	1	0	0	2	15:49:29 07 NOV 2014	27003	20494	20495	19635	0	1	1	0	0	3	15:49:29 07 NOV 2014	26003	19764	19765	19299	0	1	1	0	0	4	15:49:29 07 NOV 2014	31003	20206	20207	19827	0	1	1	0	0	5	15:49:31 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	500	358
	0	15:49:36 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:36 07 NOV 2014	25003	20925	20926	20187	0	1	1	0	0	2	15:49:36 07 NOV 2014	27003	20604	20605	19635	0	1	1	0	0	3	15:49:36 07 NOV 2014	26003	19876	19877	19299	0	1	1	0	0	4	15:49:36 07 NOV 2014	31003	20321	20322	19827	0	1	1	0	0	5	15:49:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	4	38	64	0	500	358
	0	15:49:43 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:43 07 NOV 2014	25003	21034	21035	20187	0	1	1	0	0	2	15:49:43 07 NOV 2014	27003	20881	20882	19635	0	1	1	0	0	3	15:49:43 07 NOV 2014	26003	20011	20010	19299	0	1	1	0	0	4	15:49:43 07 NOV 2014	31003	20445	20444	19827	0	1	1	0	0	5	15:49:45 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	2	38	64	0	500	358
	0	15:49:51 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:51 07 NOV 2014	25003	21164	21165	20187	0	1	1	0	0	2	15:49:51 07 NOV 2014	27003	21030	21031	20923	0	1	1	0	0	3	15:49:51 07 NOV 2014	26003	20138	20139	19299	0	1	1	0	0	4	15:49:51 07 NOV 2014	31003	20550	20551	19827	0	1	1	0	0	5	15:49:53 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	500	358
	0	15:49:59 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:49:59 07 NOV 2014	25003	21466	21467	20187	0	1	1	0	0	2	15:49:59 07 NOV 2014	27003	21174	21175	20923	0	1	1	0	0	3	15:49:59 07 NOV 2014	26003	20275	20276	19299	0	1	1	0	0	4	15:49:59 07 NOV 2014	31003	20673	20674	19827	0	1	1	0	0	5	15:50:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	11	38	64	0	500	358
	0	15:50:06 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:06 07 NOV 2014	25003	21571	21572	21451	0	1	1	0	0	2	15:50:07 07 NOV 2014	27003	21308	21309	20923	0	1	1	0	0	3	15:50:07 07 NOV 2014	26003	20546	20547	19299	0	1	1	0	0	4	15:50:07 07 NOV 2014	31003	20789	20790	19827	0	1	1	0	0	5	15:50:09 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	5	38	64	0	500	358
	0	15:50:14 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:14 07 NOV 2014	25003	21682	21683	21451	0	1	1	0	0	2	15:50:14 07 NOV 2014	27003	21430	21431	20923	0	1	1	0	0	3	15:50:14 07 NOV 2014	26003	20658	20659	20539	0	1	1	0	0	4	15:50:14 07 NOV 2014	31003	20989	20990	19827	0	1	1	0	0	5	15:50:16 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	500	378
	0	15:50:21 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:21 07 NOV 2014	25003	21791	21792	21451	0	1	1	0	0	2	15:50:22 07 NOV 2014	27003	21550	21551	20923	0	1	1	0	0	3	15:50:22 07 NOV 2014	26003	20760	20761	20539	0	1	1	0	0	4	15:50:22 07 NOV 2014	31003	21102	21103	20971	0	1	1	0	0	5	15:50:24 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	500	378
	0	15:50:29 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:29 07 NOV 2014	25003	21915	21916	21451	0	1	1	0	0	2	15:50:29 07 NOV 2014	27003	21678	21679	20923	0	1	1	0	0	3	15:50:29 07 NOV 2014	26003	20864	20865	20539	0	1	1	0	0	4	15:50:29 07 NOV 2014	31003	21225	21226	20971	0	1	1	0	0	5	15:50:31 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	500	378
	0	15:50:36 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:36 07 NOV 2014	25003	22048	22049	21451	0	1	1	0	0	2	15:50:36 07 NOV 2014	27003	21809	21810	20923	0	1	1	0	0	3	15:50:36 07 NOV 2014	26003	20975	20976	20539	0	1	1	0	0	4	15:50:36 07 NOV 2014	31003	21355	21356	20971	0	1	1	0	0	5	15:50:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	500	378
	0	15:50:44 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:44 07 NOV 2014	25003	22177	22176	21451	0	1	1	0	0	2	15:50:44 07 NOV 2014	27003	21968	21969	20923	0	1	1	0	0	3	15:50:44 07 NOV 2014	26003	21091	21092	20539	0	1	1	0	0	4	15:50:44 07 NOV 2014	31003	21481	21482	20971	0	1	1	0	0	5	15:50:46 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	2	38	64	0	500	378
	0	15:50:51 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:51 07 NOV 2014	25003	22300	22301	21451	0	1	1	0	0	2	15:50:51 07 NOV 2014	27003	22318	22319	20923	0	1	1	0	0	3	15:50:51 07 NOV 2014	26003	21213	21214	20539	0	1	1	0	0	4	15:50:51 07 NOV 2014	31003	21602	21603	20971	0	1	1	0	0	5	15:50:54 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	6	38	64	0	500	378
	0	15:50:59 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:50:59 07 NOV 2014	25003	22438	22439	21451	0	1	1	0	0	2	15:50:59 07 NOV 2014	27003	22458	22459	22283	0	1	1	0	0	3	15:50:59 07 NOV 2014	26003	21313	21312	20539	0	1	1	0	0	4	15:50:59 07 NOV 2014	31003	21704	21705	20971	0	1	1	0	0	5	15:51:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	500	378
	0	15:51:06 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:06 07 NOV 2014	25003	22734	22735	21451	0	1	1	0	0	2	15:51:06 07 NOV 2014	27003	22590	22591	22283	0	1	1	0	0	3	15:51:06 07 NOV 2014	26003	21432	21431	20539	0	1	1	0	0	4	15:51:06 07 NOV 2014	31003	21813	21814	20971	0	1	1	0	0	5	15:51:08 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	500	378
	0	15:51:16 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:16 07 NOV 2014	25003	22888	22889	22715	0	1	1	0	0	2	15:51:16 07 NOV 2014	27003	22782	22783	22283	0	1	1	0	0	3	15:51:16 07 NOV 2014	26003	21661	21662	20539	0	1	1	0	0	4	15:51:16 07 NOV 2014	31003	21945	21946	20971	0	1	1	0	0	5	15:51:18 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	500	378
	0	15:51:23 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:23 07 NOV 2014	25003	23005	23006	22715	0	1	1	0	0	2	15:51:23 07 NOV 2014	27003	22910	22911	22283	0	1	1	0	0	3	15:51:23 07 NOV 2014	26003	22022	22023	20539	0	1	1	0	0	4	15:51:23 07 NOV 2014	31003	22190	22191	20971	0	1	1	0	0	5	15:51:25 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	6	38	64	0	500	379
	0	15:51:30 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:30 07 NOV 2014	25003	23125	23126	22715	0	1	1	0	0	2	15:51:30 07 NOV 2014	27003	23020	23021	22283	0	1	1	0	0	3	15:51:30 07 NOV 2014	26003	22156	22157	22031	0	1	1	0	0	4	15:51:30 07 NOV 2014	31003	22398	22399	22331	0	1	1	0	0	5	15:51:33 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	500	419
	0	15:51:38 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:38 07 NOV 2014	25003	23239	23240	22715	0	1	1	0	0	2	15:51:38 07 NOV 2014	27003	23122	23123	22283	0	1	1	0	0	3	15:51:38 07 NOV 2014	26003	22290	22291	22031	0	1	1	0	0	4	15:51:38 07 NOV 2014	31003	22529	22530	22331	0	1	1	0	0	5	15:51:40 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	500	419
	0	15:51:45 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:45 07 NOV 2014	25003	23341	23342	22715	0	1	1	0	0	2	15:51:45 07 NOV 2014	27003	23229	23230	22283	0	1	1	0	0	3	15:51:45 07 NOV 2014	26003	22417	22418	22031	0	1	1	0	0	4	15:51:45 07 NOV 2014	31003	22659	22660	22331	0	1	1	0	0	5	15:51:47 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	0	38	64	0	500	419
	0	15:51:52 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:51:52 07 NOV 2014	25003	23448	23449	22715	0	1	1	0	0	2	15:51:52 07 NOV 2014	27003	23458	23459	22283	0	1	1	0	0	3	15:51:53 07 NOV 2014	26003	22540	22541	22031	0	1	1	0	0	4	15:51:53 07 NOV 2014	31003	22789	22790	22331	0	1	1	0	0	5	15:51:55 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	500	419
	0	15:52:00 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:00 07 NOV 2014	25003	23560	23561	22715	0	1	1	0	0	2	15:52:00 07 NOV 2014	27003	23687	23688	23487	0	1	1	0	0	3	15:52:00 07 NOV 2014	26003	22668	22669	22031	0	1	1	0	0	4	15:52:00 07 NOV 2014	31003	22912	22913	22331	0	1	1	0	0	5	15:52:02 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	1	38	64	0	500	419
	0	15:52:07 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:08 07 NOV 2014	25003	23659	23660	22715	0	1	1	0	0	2	15:52:08 07 NOV 2014	27003	23804	23805	23619	0	1	1	0	0	3	15:52:08 07 NOV 2014	26003	22786	22787	22031	0	1	1	0	0	4	15:52:08 07 NOV 2014	31003	23023	23024	22331	0	1	1	0	0	5	15:52:10 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	500	419
	0	15:52:15 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:15 07 NOV 2014	25003	23832	23833	22715	0	1	1	0	0	2	15:52:15 07 NOV 2014	27003	23922	23923	23619	0	1	1	0	0	3	15:52:15 07 NOV 2014	26003	22904	22905	22031	0	1	1	0	0	4	15:52:15 07 NOV 2014	31003	23130	23131	22331	0	1	1	0	0	5	15:52:17 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	500	419
	0	15:52:22 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:22 07 NOV 2014	25003	23997	23998	22715	0	1	1	0	0	2	15:52:22 07 NOV 2014	27003	24065	24066	23619	0	1	1	0	0	3	15:52:22 07 NOV 2014	26003	23016	23017	22031	0	1	1	0	0	4	15:52:22 07 NOV 2014	31003	23232	23233	22331	0	1	1	0	0	5	15:52:25 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	1	38	64	0	500	419
	0	15:52:31 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:31 07 NOV 2014	25003	24164	24162	23871	0	1	1	0	0	2	15:52:31 07 NOV 2014	27003	24210	24211	23619	0	1	1	0	0	3	15:52:31 07 NOV 2014	26003	23346	23347	22031	0	1	1	0	0	4	15:52:31 07 NOV 2014	31003	23388	23389	22331	0	1	1	0	0	5	15:52:33 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	6	38	64	0	500	419
	0	15:52:38 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:38 07 NOV 2014	25003	24286	24287	23871	0	1	1	0	0	2	15:52:38 07 NOV 2014	27003	24336	24337	23619	0	1	1	0	0	3	15:52:38 07 NOV 2014	26003	23604	23605	23547	0	1	1	0	0	4	15:52:38 07 NOV 2014	31003	23598	23599	22331	0	1	1	0	0	5	15:52:41 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	500	444
	0	15:52:46 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:46 07 NOV 2014	25003	24402	24403	23871	0	1	1	0	0	2	15:52:46 07 NOV 2014	27003	24445	24446	23619	0	1	1	0	0	3	15:52:46 07 NOV 2014	26003	23741	23742	23547	0	1	1	0	0	4	15:52:46 07 NOV 2014	31003	23701	23702	23523	0	1	1	0	0	5	15:52:48 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	500	460
	0	15:52:53 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:52:53 07 NOV 2014	25003	24523	24524	23871	0	1	1	0	0	2	15:52:53 07 NOV 2014	27003	24563	24564	23619	0	1	1	0	0	3	15:52:53 07 NOV 2014	26003	23897	23898	23547	0	1	1	0	0	4	15:52:53 07 NOV 2014	31003	23815	23816	23523	0	1	1	0	0	5	15:52:55 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	2	38	64	0	500	460
	0	15:53:00 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:53:00 07 NOV 2014	25003	24647	24648	23871	0	1	1	0	0	2	15:53:00 07 NOV 2014	27003	24784	24785	23619	0	1	1	0	0	3	15:53:00 07 NOV 2014	26003	24022	24023	23547	0	1	1	0	0	4	15:53:00 07 NOV 2014	31003	23922	23923	23523	0	1	1	0	0	5	15:53:03 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	500	460
	0	15:53:08 07 NOV 2014	21003	21003	21004	21003	0	1	1	0	0	1	15:53:08 07 NOV 2014	25003	24754	24755	23871	0	1	1	0	0	2	15:53:08 07 NOV 2014	27003	24955	24956	23619	0	1	1	0	0	3	15:53:08 07 NOV 2014	26003	24156	24157	23547	0	1	1	0	0	4	15:53:08 07 NOV 2014	31003	24036	24037	23523	0	1	1	0	0	5	15:53:10 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	500	460
